,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
2002,2,1.0,1.0,1,70.00,,,102,95,10.0,10.0,10.0,10.0,9.0
2003,2,1.0,1.0,1,85.00,,,18,92,9.0,10.0,10.0,10.0,9.0
2004,5,2.5,2.0,2,200.00,500.00,150.00,27,93,10.0,10.0,10.0,9.0,9.0
2005,5,2.0,3.0,3,150.00,250.00,125.00,2,90,9.0,10.0,10.0,10.0,10.0
2006,6,2.0,3.0,4,475.00,1000.00,175.00,19,97,10.0,10.0,10.0,10.0,9.0
2007,5,3.0,3.0,3,375.00,,125.00,21,93,9.0,9.0,9.0,9.0,9.0
2008,2,1.0,1.0,1,75.00,250.00,35.00,7,88,9.0,9.0,10.0,7.0,9.0
2009,4,1.0,2.0,2,119.00,250.00,30.00,23,99,10.0,10.0,10.0,9.0,10.0
2010,4,1.5,2.0,2,125.00,200.00,,16,98,10.0,10.0,10.0,10.0,10.0
2011,8,2.0,3.0,5,200.00,500.00,20.00,3,93,9.0,9.0,9.0,9.0,8.0
2012,6,1.0,2.0,3,108.00,300.00,76.00,12,92,10.0,10.0,9.0,9.0,9.0
2013,4,1.0,1.0,1,125.00,100.00,25.00,71,99,10.0,10.0,10.0,9.0,10.0
2014,2,1.0,1.0,1,70.00,,,3,87,8.0,10.0,9.0,9.0,7.0
2015,4,1.0,1.0,1,70.00,,,12,85,9.0,10.0,10.0,9.0,9.0
2016,2,1.0,1.0,1,100.00,,,159,97,10.0,10.0,10.0,10.0,10.0
2017,4,1.0,1.0,2,80.00,300.00,10.00,2,80,10.0,10.0,10.0,9.0,10.0
2018,6,1.0,2.0,2,139.00,,170.00,3,93,10.0,10.0,10.0,9.0,9.0
2019,8,1.0,2.0,1,150.00,,170.00,1,80,10.0,8.0,8.0,6.0,8.0
2020,6,1.5,2.0,2,125.00,125.00,85.00,5,84,10.0,9.0,10.0,9.0,9.0
2021,2,1.0,1.0,1,150.00,,10.00,4,90,10.0,10.0,10.0,9.0,9.0
2022,4,1.0,1.0,1,95.00,250.00,50.00,28,96,10.0,10.0,10.0,9.0,10.0
2023,4,1.0,3.0,4,100.00,,25.00,3,87,9.0,10.0,10.0,9.0,9.0
2024,2,1.0,1.0,1,96.00,,20.00,60,97,10.0,10.0,10.0,10.0,10.0
2025,4,1.0,2.0,2,85.00,95.00,60.00,30,98,10.0,10.0,10.0,10.0,10.0
2026,6,1.0,3.0,3,189.00,,85.00,25,90,9.0,10.0,10.0,9.0,9.0
2027,2,1.0,1.0,1,55.00,,,14,94,9.0,10.0,10.0,9.0,10.0
2028,2,1.0,1.0,1,65.00,,,17,98,10.0,10.0,10.0,10.0,10.0
2029,2,1.0,1.0,1,95.00,100.00,35.00,54,99,10.0,10.0,10.0,10.0,10.0
2030,4,1.0,2.0,2,100.00,,40.00,33,88,9.0,10.0,9.0,10.0,9.0
2031,4,1.0,1.0,2,135.00,,,45,96,10.0,10.0,10.0,10.0,10.0
2032,2,1.0,1.0,2,97.00,250.00,75.00,81,94,10.0,10.0,9.0,10.0,10.0
2033,2,1.0,1.0,1,78.00,,15.00,5,84,9.0,10.0,10.0,9.0,8.0
2034,6,1.0,2.0,2,95.00,100.00,40.00,6,93,9.0,10.0,10.0,9.0,9.0
2035,4,1.0,3.0,2,325.00,,25.00,10,94,9.0,10.0,10.0,10.0,10.0
2036,2,1.0,1.0,1,120.00,,,63,95,10.0,10.0,10.0,10.0,10.0
2037,4,1.0,1.0,2,150.00,,45.00,21,94,10.0,10.0,10.0,10.0,9.0
2038,3,2.0,1.0,2,50.00,,10.00,23,97,10.0,10.0,10.0,10.0,10.0
2039,5,2.5,2.0,3,250.00,300.00,100.00,7,94,10.0,10.0,10.0,9.0,10.0
2040,2,1.0,1.0,1,87.00,,,7,94,10.0,10.0,10.0,10.0,9.0
2041,2,1.5,1.0,1,70.00,200.00,50.00,13,97,10.0,10.0,10.0,10.0,10.0
2042,6,1.5,3.0,3,165.00,,50.00,4,95,10.0,10.0,10.0,10.0,10.0
2043,4,1.0,1.0,1,120.00,150.00,80.00,103,96,10.0,10.0,10.0,10.0,10.0
2044,8,2.0,3.0,5,239.00,,264.00,1,80,10.0,8.0,10.0,8.0,6.0
2045,4,1.0,2.0,2,200.00,400.00,125.00,14,99,10.0,10.0,10.0,10.0,10.0
2046,5,1.0,3.0,3,78.00,150.00,97.00,64,89,9.0,10.0,9.0,9.0,9.0
2047,2,1.0,1.0,1,50.00,,10.00,43,95,10.0,10.0,10.0,10.0,10.0
2048,5,1.0,1.0,2,90.00,,40.00,17,98,10.0,10.0,10.0,10.0,10.0
2049,4,1.0,2.0,2,151.00,150.00,40.00,14,98,10.0,10.0,10.0,9.0,10.0
2050,2,1.0,1.0,1,75.00,100.00,25.00,44,97,10.0,10.0,10.0,10.0,10.0
2051,4,1.0,2.0,2,189.00,,100.00,7,94,10.0,10.0,10.0,10.0,9.0
2052,2,1.0,0.0,1,85.00,250.00,60.00,6,97,10.0,10.0,10.0,9.0,9.0
2053,5,2.0,3.0,3,112.00,200.00,100.00,5,96,10.0,10.0,10.0,10.0,10.0
2054,6,1.0,2.0,5,100.00,300.00,75.00,17,94,10.0,10.0,10.0,10.0,10.0
2055,4,1.0,1.0,1,150.00,125.00,,6,84,8.0,9.0,10.0,10.0,9.0
2056,3,1.0,1.0,1,55.00,100.00,20.00,22,97,10.0,10.0,10.0,10.0,10.0
2057,2,1.0,1.0,1,80.00,,,16,99,10.0,10.0,10.0,10.0,10.0
2058,6,1.0,1.0,3,95.00,,60.00,42,97,10.0,10.0,10.0,9.0,10.0
2059,2,1.0,1.0,1,50.00,,10.00,21,95,10.0,10.0,10.0,10.0,10.0
2060,6,1.0,3.0,3,190.00,500.00,125.00,11,95,10.0,10.0,10.0,9.0,9.0
2061,4,1.0,2.0,2,145.00,300.00,60.00,20,94,10.0,10.0,10.0,9.0,9.0
2062,2,1.0,1.0,1,90.00,,,15,97,10.0,10.0,10.0,10.0,10.0
2063,8,3.5,4.0,3,349.00,500.00,175.00,1,80,10.0,10.0,8.0,10.0,8.0
2064,2,1.0,1.0,1,95.00,150.00,50.00,86,98,10.0,10.0,10.0,10.0,10.0
2065,4,1.0,1.0,2,85.00,150.00,40.00,80,94,10.0,10.0,10.0,10.0,9.0
2066,4,1.0,1.0,1,100.00,100.00,25.00,94,96,10.0,10.0,10.0,10.0,10.0
2067,2,1.0,1.0,1,67.00,,,106,99,10.0,10.0,10.0,10.0,10.0
2068,2,1.0,0.0,1,75.00,150.00,,36,95,9.0,10.0,9.0,10.0,9.0
2069,2,1.0,0.0,1,69.00,200.00,75.00,38,91,10.0,10.0,10.0,9.0,9.0
2070,3,1.0,1.0,1,96.00,,10.00,101,96,10.0,10.0,10.0,10.0,9.0
2071,2,1.5,1.0,1,60.00,,,8,94,10.0,10.0,10.0,9.0,9.0
2072,2,1.0,0.0,1,95.00,,20.00,41,93,10.0,10.0,10.0,10.0,9.0
2073,3,1.0,1.0,1,100.00,,50.00,30,91,10.0,10.0,10.0,9.0,9.0
2074,2,1.0,1.0,1,55.00,,10.00,60,97,10.0,10.0,10.0,10.0,10.0
2075,4,1.0,2.0,2,130.00,,50.00,33,96,10.0,10.0,10.0,10.0,10.0
2076,2,1.0,1.0,1,125.00,500.00,75.00,22,99,10.0,10.0,10.0,10.0,10.0
2077,12,3.5,5.0,7,400.00,500.00,250.00,2,90,7.0,9.0,9.0,9.0,9.0
2078,4,1.0,1.0,1,165.00,200.00,75.00,6,97,10.0,10.0,9.0,10.0,9.0
2079,2,1.0,1.0,1,85.00,150.00,25.00,11,98,10.0,10.0,10.0,10.0,10.0
2080,2,1.0,1.0,1,62.00,200.00,40.00,11,91,10.0,10.0,10.0,10.0,9.0
2081,2,1.0,0.0,2,100.00,,,66,95,10.0,10.0,10.0,9.0,9.0
2082,2,1.0,1.0,1,60.00,,,33,97,10.0,10.0,10.0,10.0,10.0
2083,4,1.0,2.0,4,185.00,100.00,100.00,15,99,10.0,10.0,10.0,10.0,10.0
2084,2,1.0,1.0,1,99.00,,30.00,12,98,10.0,10.0,10.0,10.0,10.0
2085,4,1.0,1.0,2,125.00,200.00,,9,98,10.0,10.0,10.0,10.0,10.0
2086,4,2.0,2.0,2,100.00,,50.00,2,90,10.0,10.0,10.0,10.0,10.0
2087,2,1.0,1.0,1,55.00,200.00,20.00,14,94,10.0,10.0,10.0,10.0,9.0
2088,2,1.0,1.0,1,75.00,,,79,96,9.0,10.0,10.0,10.0,10.0
2089,2,1.0,1.0,1,95.00,150.00,,18,90,10.0,10.0,10.0,9.0,9.0
2090,2,1.0,0.0,1,150.00,95.00,30.00,11,98,9.0,9.0,9.0,10.0,9.0
2091,2,1.0,1.0,1,110.00,150.00,35.00,12,93,10.0,10.0,10.0,10.0,10.0
2092,4,1.0,1.0,2,228.00,500.00,95.00,11,96,9.0,10.0,10.0,9.0,9.0
2093,6,3.5,3.0,3,950.00,250.00,,5,96,10.0,10.0,10.0,10.0,10.0
2094,6,1.5,3.0,3,250.00,300.00,50.00,35,98,9.0,10.0,10.0,10.0,9.0
2095,4,1.0,1.0,1,150.00,100.00,40.00,50,98,10.0,10.0,10.0,10.0,10.0
2096,2,1.0,1.0,1,125.00,100.00,40.00,17,96,10.0,10.0,10.0,9.0,10.0
2097,2,1.0,1.0,1,72.00,100.00,10.00,34,96,10.0,10.0,10.0,9.0,9.0
2098,4,1.0,2.0,2,99.00,,25.00,34,94,10.0,10.0,10.0,9.0,10.0
2099,4,1.0,2.0,2,78.00,500.00,25.00,20,91,10.0,10.0,10.0,9.0,9.0
2100,5,1.0,3.0,3,250.00,200.00,50.00,13,98,9.0,10.0,10.0,9.0,10.0
2101,2,1.0,1.0,1,39.00,,10.00,42,99,10.0,10.0,10.0,10.0,10.0
2102,6,1.0,3.0,3,95.00,1500.00,,3,93,10.0,10.0,10.0,9.0,10.0
2103,4,1.0,2.0,3,102.00,1500.00,199.00,2,80,10.0,10.0,10.0,8.0,9.0
2104,2,1.0,1.0,1,60.00,,,70,96,10.0,10.0,10.0,9.0,10.0
2105,4,1.5,1.0,3,49.00,250.00,25.00,13,97,10.0,10.0,10.0,9.0,9.0
2106,2,1.0,1.0,1,60.00,,,109,94,9.0,10.0,10.0,10.0,10.0
2107,2,1.0,1.0,1,79.00,,20.00,23,97,10.0,10.0,10.0,10.0,10.0
2108,2,1.0,0.0,1,76.00,200.00,50.00,106,96,9.0,10.0,10.0,10.0,10.0
2109,2,1.0,1.0,1,110.00,250.00,40.00,18,96,10.0,10.0,10.0,9.0,10.0
2110,2,1.0,1.0,1,59.00,,,11,96,10.0,10.0,10.0,10.0,10.0
2111,7,1.0,2.0,2,195.00,300.00,75.00,48,89,8.0,9.0,9.0,10.0,9.0
2112,7,2.0,3.0,4,200.00,,95.00,27,96,10.0,10.0,10.0,9.0,10.0
2113,4,1.0,2.0,2,109.00,100.00,65.00,9,91,9.0,10.0,10.0,10.0,9.0
2114,6,1.0,2.0,4,135.00,200.00,,10,94,10.0,10.0,10.0,9.0,9.0
2115,2,3.0,1.0,1,70.00,100.00,10.00,59,92,9.0,9.0,9.0,9.0,9.0
2116,2,3.0,1.0,1,90.00,100.00,,79,91,9.0,10.0,10.0,9.0,9.0
2117,2,1.0,1.0,1,50.00,,,34,97,9.0,10.0,10.0,9.0,10.0
2118,2,3.0,1.0,1,70.00,150.00,10.00,48,93,9.0,9.0,10.0,9.0,9.0
2119,2,1.0,1.0,1,65.00,,10.00,28,96,10.0,10.0,10.0,9.0,10.0
2120,2,1.0,1.0,1,90.00,,30.00,12,92,9.0,10.0,9.0,9.0,9.0
2121,2,3.0,1.0,1,75.00,100.00,10.00,20,90,9.0,10.0,10.0,9.0,9.0
2122,4,1.0,2.0,3,105.00,200.00,60.00,15,88,9.0,9.0,10.0,8.0,9.0
2123,4,1.0,2.0,3,125.00,200.00,,5,96,9.0,10.0,10.0,9.0,9.0
2124,2,1.0,1.0,1,60.00,,,2,90,10.0,10.0,10.0,10.0,10.0
2125,3,1.0,1.0,2,65.00,,25.00,40,93,10.0,10.0,9.0,9.0,10.0
2126,3,1.0,1.0,1,58.00,100.00,45.00,107,95,10.0,10.0,10.0,9.0,10.0
2127,4,1.0,1.0,2,120.00,,,64,92,10.0,10.0,10.0,8.0,9.0
2128,4,1.0,1.0,1,150.00,200.00,30.00,26,99,10.0,10.0,10.0,9.0,10.0
2129,2,1.0,1.0,1,55.00,,,95,97,10.0,10.0,10.0,9.0,10.0
2130,4,1.0,2.0,2,110.00,,95.00,3,93,9.0,10.0,10.0,7.0,10.0
2131,2,1.0,1.0,1,75.00,,,5,92,9.0,10.0,10.0,8.0,9.0
2132,2,1.0,1.0,1,53.00,,,10,92,9.0,10.0,10.0,9.0,10.0
2133,2,1.0,1.0,1,30.00,,,17,92,10.0,10.0,10.0,10.0,9.0
2134,2,1.0,1.0,1,125.00,200.00,35.00,105,94,10.0,10.0,10.0,10.0,9.0
2135,4,1.0,1.0,1,95.00,100.00,35.00,3,80,6.0,10.0,10.0,10.0,7.0
2136,2,1.0,1.0,1,80.00,,,3,80,8.0,9.0,9.0,9.0,9.0
2137,3,1.0,1.0,2,70.00,100.00,25.00,33,89,10.0,9.0,9.0,9.0,9.0
2138,2,1.0,1.0,1,75.00,,,4,95,9.0,10.0,10.0,10.0,10.0
2139,5,1.5,2.0,2,215.00,400.00,60.00,8,93,9.0,10.0,10.0,10.0,9.0
2140,5,1.0,2.0,3,250.00,500.00,,9,96,9.0,9.0,10.0,10.0,9.0
2141,4,1.0,2.0,2,104.00,,,6,87,8.0,9.0,9.0,9.0,8.0
2142,2,2.5,2.0,2,125.00,150.00,,13,95,10.0,10.0,10.0,9.0,9.0
2143,1,3.5,1.0,1,33.00,,,18,94,10.0,10.0,10.0,10.0,9.0
2144,1,3.5,1.0,1,27.00,,,20,94,9.0,10.0,10.0,10.0,10.0
2145,1,1.0,1.0,1,29.00,,,19,94,9.0,10.0,10.0,10.0,10.0
2146,1,3.5,1.0,1,29.00,,,7,89,9.0,10.0,9.0,9.0,9.0
2147,1,1.0,1.0,1,30.00,,,21,92,9.0,9.0,10.0,10.0,10.0
2148,2,1.5,1.0,1,65.00,,45.00,43,99,10.0,10.0,10.0,10.0,10.0
2149,2,5.0,1.0,1,125.00,,,15,93,10.0,9.0,9.0,10.0,9.0
2150,2,1.0,1.0,1,84.00,,,26,96,9.0,10.0,10.0,10.0,10.0
2151,2,1.0,1.0,1,70.00,,,56,95,9.0,10.0,10.0,10.0,9.0
2152,2,1.0,1.0,1,40.00,,,6,93,9.0,10.0,10.0,9.0,9.0
2153,2,1.0,1.0,1,75.00,,,12,98,10.0,10.0,10.0,10.0,10.0
2154,2,1.0,1.0,1,155.00,,,24,98,10.0,10.0,10.0,10.0,10.0
2155,1,5.0,1.0,1,145.00,,,12,97,10.0,10.0,10.0,10.0,9.0
2156,2,1.0,1.0,1,165.00,,,4,90,10.0,10.0,10.0,10.0,9.0
2157,2,1.0,1.0,1,65.00,,35.00,23,91,9.0,9.0,9.0,10.0,9.0
2158,2,1.0,1.0,1,125.00,100.00,72.00,7,94,10.0,9.0,10.0,10.0,9.0
2159,2,1.0,0.0,1,140.00,100.00,40.00,13,98,10.0,10.0,10.0,10.0,10.0
2160,2,1.0,1.0,1,45.00,200.00,52.00,8,97,9.0,10.0,10.0,10.0,10.0
2161,2,1.0,1.0,1,150.00,100.00,50.00,40,98,10.0,10.0,10.0,10.0,9.0
2162,2,1.0,0.0,1,99.00,200.00,,67,97,10.0,10.0,10.0,10.0,10.0
2163,4,1.0,2.0,2,139.00,,80.00,31,99,10.0,10.0,10.0,10.0,10.0
2164,2,1.0,1.0,1,100.00,,20.00,57,94,9.0,10.0,10.0,10.0,9.0
2165,4,1.0,1.0,2,180.00,,75.00,9,91,10.0,9.0,10.0,10.0,9.0
2166,1,1.0,1.0,1,30.00,,,18,91,9.0,9.0,10.0,9.0,9.0
2167,2,1.0,1.0,1,51.00,400.00,,66,94,9.0,10.0,10.0,10.0,10.0
2168,2,1.0,1.0,1,70.00,,25.00,9,94,9.0,10.0,10.0,10.0,9.0
2169,2,1.0,0.0,1,104.00,,,15,80,8.0,9.0,9.0,10.0,8.0
2170,1,3.0,1.0,1,80.00,,25.00,9,98,9.0,10.0,10.0,10.0,10.0
2171,4,1.0,1.0,2,150.00,500.00,80.00,9,93,10.0,10.0,10.0,10.0,10.0
2172,4,1.0,1.0,2,125.00,,50.00,7,94,10.0,10.0,10.0,10.0,9.0
2173,2,1.0,1.0,1,200.00,,,5,84,9.0,10.0,10.0,10.0,9.0
2174,2,1.0,0.0,1,85.00,,,58,94,9.0,10.0,10.0,10.0,10.0
2175,2,1.0,1.0,1,120.00,,10.00,142,93,9.0,10.0,9.0,10.0,9.0
2176,4,2.0,2.0,2,250.00,250.00,80.00,20,96,10.0,10.0,10.0,10.0,10.0
2177,4,2.5,2.0,2,126.00,500.00,105.00,69,93,10.0,10.0,9.0,10.0,9.0
2178,4,1.0,1.0,2,129.00,,60.00,109,94,9.0,10.0,10.0,10.0,9.0
2179,2,1.0,0.0,1,125.00,200.00,25.00,13,98,10.0,10.0,10.0,10.0,10.0
2180,6,1.0,2.0,4,220.00,,100.00,34,96,9.0,9.0,10.0,10.0,9.0
2181,6,1.0,3.0,3,165.00,500.00,65.00,28,98,10.0,10.0,10.0,10.0,10.0
2182,2,1.0,0.0,1,88.00,100.00,30.00,13,94,9.0,10.0,10.0,10.0,10.0
2183,1,3.0,1.0,1,105.00,,,19,92,10.0,9.0,9.0,10.0,9.0
2184,8,2.0,3.0,5,295.00,300.00,95.00,25,99,10.0,10.0,10.0,10.0,10.0
2185,2,1.0,1.0,1,65.00,,15.00,353,93,10.0,10.0,9.0,9.0,9.0
2186,7,3.0,3.0,5,158.00,300.00,142.00,4,85,10.0,10.0,9.0,10.0,10.0
2187,1,3.5,1.0,1,31.00,,,16,95,9.0,10.0,10.0,9.0,10.0
2188,4,1.0,1.0,1,115.00,,10.00,30,84,8.0,9.0,9.0,9.0,8.0
2189,1,3.5,1.0,1,29.00,,,16,90,9.0,9.0,9.0,9.0,9.0
2190,1,3.5,1.0,1,29.00,,,25,90,9.0,9.0,10.0,9.0,9.0
2191,4,2.5,2.0,2,120.00,,,5,96,10.0,10.0,10.0,10.0,10.0
2192,2,1.0,1.0,1,135.00,,65.00,7,97,10.0,10.0,10.0,9.0,10.0
2193,2,2.0,1.0,1,80.00,,25.00,13,97,10.0,10.0,10.0,10.0,10.0
2194,3,1.0,1.0,1,125.00,125.00,70.00,17,82,9.0,8.0,8.0,10.0,8.0
2195,2,1.5,1.0,1,97.00,100.00,50.00,12,95,9.0,9.0,10.0,10.0,9.0
2196,6,2.5,2.0,3,300.00,,100.00,26,95,10.0,10.0,10.0,9.0,9.0
2197,4,1.0,2.0,3,135.00,400.00,150.00,6,80,8.0,7.0,8.0,10.0,8.0
2198,2,1.0,1.0,1,80.00,,10.00,95,96,10.0,10.0,10.0,10.0,10.0
2199,1,3.5,1.0,1,30.00,,,14,99,10.0,10.0,10.0,10.0,10.0
2200,2,1.0,0.0,2,90.00,100.00,50.00,25,98,10.0,10.0,10.0,10.0,10.0
2201,2,1.0,1.0,1,65.00,300.00,50.00,22,98,10.0,10.0,10.0,10.0,10.0
2202,1,1.0,1.0,1,31.00,,,20,85,8.0,9.0,9.0,9.0,8.0
2203,2,1.0,0.0,1,139.00,,25.00,34,94,10.0,10.0,9.0,10.0,9.0
2204,2,1.0,1.0,1,135.00,500.00,,27,92,9.0,10.0,9.0,10.0,9.0
2205,2,1.0,1.0,1,85.00,,,9,93,9.0,9.0,9.0,9.0,9.0
2206,2,1.0,1.0,1,195.00,,45.00,15,96,9.0,9.0,9.0,10.0,9.0
2207,3,1.0,1.0,1,98.00,300.00,,104,94,9.0,10.0,10.0,10.0,9.0
2208,4,1.0,1.0,2,125.00,,,45,96,10.0,10.0,10.0,9.0,9.0
2209,2,1.5,1.0,1,75.00,100.00,25.00,24,98,10.0,10.0,10.0,9.0,10.0
2210,6,1.0,2.0,3,49.00,,32.00,82,94,9.0,10.0,10.0,10.0,10.0
2211,3,1.0,1.0,2,105.00,,70.00,4,95,10.0,10.0,10.0,10.0,10.0
2212,6,2.0,3.0,4,195.00,,200.00,2,98,10.0,10.0,10.0,10.0,10.0
2213,6,1.0,2.0,3,125.00,500.00,80.00,11,95,10.0,10.0,10.0,9.0,9.0
2214,2,1.0,1.0,2,65.00,,,34,91,9.0,10.0,10.0,9.0,9.0
2215,2,1.0,1.0,1,39.00,250.00,12.00,26,92,10.0,10.0,10.0,9.0,9.0
2216,4,2.0,1.0,1,68.00,300.00,25.00,16,93,9.0,10.0,10.0,9.0,9.0
2217,6,1.0,0.0,4,120.00,,,29,91,10.0,9.0,10.0,9.0,9.0
2218,2,2.0,1.0,1,86.00,300.00,25.00,21,99,10.0,10.0,10.0,9.0,10.0
2219,2,1.0,1.0,1,200.00,,,17,89,10.0,9.0,10.0,10.0,9.0
2220,3,1.0,1.0,1,84.00,200.00,45.00,84,90,9.0,10.0,10.0,10.0,9.0
2221,2,1.0,1.0,1,140.00,400.00,40.00,25,97,10.0,9.0,9.0,10.0,9.0
2222,2,1.0,1.0,2,99.00,500.00,,16,99,10.0,10.0,10.0,10.0,10.0
2223,2,3.0,1.0,1,75.00,,10.00,144,95,10.0,10.0,10.0,10.0,9.0
2224,4,1.0,2.0,2,125.00,,75.00,48,93,9.0,10.0,10.0,10.0,9.0
2225,4,1.0,1.0,1,138.00,,,44,96,10.0,10.0,10.0,10.0,10.0
2226,2,1.5,1.0,1,65.00,150.00,,150,98,10.0,10.0,10.0,10.0,10.0
2227,4,3.5,3.0,3,250.00,300.00,250.00,41,96,9.0,10.0,10.0,10.0,10.0
2228,5,1.0,2.0,2,180.00,500.00,150.00,4,90,10.0,10.0,10.0,10.0,9.0
2229,2,1.0,0.0,1,129.00,400.00,,81,98,10.0,10.0,10.0,10.0,10.0
2230,2,1.0,1.0,1,61.00,,,33,98,10.0,10.0,10.0,10.0,10.0
2231,8,2.5,3.0,3,275.00,200.00,145.00,67,96,9.0,10.0,10.0,10.0,9.0
2232,5,2.0,3.0,4,500.00,1900.00,50.00,1,80,8.0,10.0,10.0,10.0,10.0
2233,3,1.0,1.0,2,200.00,300.00,100.00,4,95,9.0,10.0,10.0,10.0,10.0
2234,2,1.0,1.0,1,95.00,100.00,20.00,7,94,9.0,10.0,10.0,10.0,9.0
2235,2,1.0,1.0,1,99.00,100.00,40.00,10,94,10.0,10.0,10.0,10.0,9.0
2236,1,1.0,1.0,1,55.00,,10.00,69,91,10.0,10.0,10.0,10.0,9.0
2237,3,1.0,1.0,1,105.00,,75.00,45,98,10.0,10.0,10.0,10.0,10.0
2238,2,1.0,1.0,1,75.00,,15.00,21,95,10.0,10.0,10.0,10.0,10.0
2239,1,1.0,1.0,1,52.00,,9.00,103,99,10.0,10.0,10.0,10.0,10.0
2240,2,1.0,1.0,1,57.00,,25.00,77,94,9.0,10.0,10.0,10.0,9.0
2241,3,1.0,1.0,2,54.00,100.00,35.00,72,94,9.0,10.0,10.0,10.0,9.0
2242,3,1.0,1.0,2,50.00,100.00,35.00,58,94,9.0,10.0,10.0,10.0,10.0
2243,2,1.0,1.0,1,67.00,,20.00,108,96,10.0,10.0,10.0,10.0,10.0
2244,2,1.0,1.0,1,43.00,300.00,19.00,5,88,8.0,9.0,10.0,10.0,8.0
2245,1,1.5,1.0,1,97.00,250.00,40.00,59,99,9.0,10.0,10.0,10.0,10.0
2246,2,1.0,1.0,1,55.00,,5.00,7,94,10.0,10.0,10.0,10.0,9.0
2247,2,1.0,1.0,1,99.00,,25.00,233,97,10.0,10.0,10.0,10.0,9.0
2248,6,1.0,2.0,4,149.00,250.00,105.00,12,94,10.0,9.0,10.0,10.0,9.0
2249,4,1.0,1.0,3,97.00,,,37,95,10.0,10.0,10.0,10.0,10.0
2250,2,1.0,1.0,1,45.00,,10.00,25,94,10.0,9.0,9.0,10.0,9.0
2251,2,1.0,1.0,2,68.00,200.00,80.00,35,92,9.0,10.0,9.0,10.0,9.0
2252,2,1.0,1.0,1,75.00,,25.00,21,96,10.0,10.0,10.0,10.0,10.0
2253,4,1.0,1.0,2,120.00,,25.00,2,80,9.0,10.0,10.0,10.0,7.0
2254,5,1.0,1.0,2,125.00,,40.00,9,91,9.0,9.0,10.0,9.0,9.0
2255,4,1.0,2.0,2,185.00,500.00,100.00,9,95,10.0,10.0,10.0,9.0,10.0
2256,6,1.0,2.0,6,149.00,300.00,105.00,4,95,10.0,10.0,10.0,10.0,10.0
2257,2,1.0,1.0,1,52.00,,,40,96,9.0,10.0,10.0,10.0,10.0
2258,4,1.0,2.0,3,125.00,300.00,150.00,5,96,10.0,10.0,10.0,10.0,10.0
2259,3,1.0,1.0,1,99.00,200.00,50.00,10,90,9.0,10.0,10.0,10.0,9.0
2260,2,1.0,1.0,1,100.00,,,13,97,10.0,10.0,10.0,9.0,9.0
2261,6,1.5,3.0,3,275.00,400.00,75.00,41,95,9.0,10.0,10.0,9.0,9.0
2262,2,1.0,0.0,1,95.00,200.00,50.00,58,99,10.0,10.0,10.0,10.0,10.0
2263,6,2.5,3.0,4,200.00,500.00,100.00,10,90,9.0,10.0,9.0,10.0,9.0
2264,2,1.0,1.0,1,50.00,,20.00,17,86,9.0,9.0,9.0,9.0,9.0
2265,2,1.0,1.0,1,85.00,,,6,97,10.0,10.0,9.0,10.0,10.0
2266,2,1.0,1.0,1,90.00,,,16,99,10.0,10.0,10.0,10.0,10.0
2267,3,1.0,1.0,1,89.00,150.00,,37,94,10.0,10.0,10.0,10.0,9.0
2268,2,1.0,1.0,1,65.00,,15.00,7,91,9.0,10.0,10.0,10.0,10.0
2269,2,1.5,1.0,1,125.00,100.00,10.00,36,96,10.0,10.0,10.0,10.0,9.0
2270,2,1.0,1.0,1,67.00,100.00,20.00,4,95,10.0,9.0,10.0,10.0,10.0
2271,3,1.0,2.0,2,100.00,,,19,90,9.0,10.0,10.0,10.0,9.0
2272,4,2.0,2.0,2,150.00,,60.00,34,97,10.0,10.0,10.0,9.0,10.0
2273,4,1.0,1.0,2,115.00,,50.00,11,93,10.0,10.0,10.0,10.0,9.0
2274,3,1.0,2.0,1,195.00,200.00,78.00,25,94,10.0,10.0,9.0,9.0,10.0
2275,1,1.0,1.0,1,59.00,,,23,96,10.0,10.0,10.0,10.0,10.0
2276,4,1.0,1.0,2,110.00,500.00,,48,96,10.0,10.0,10.0,10.0,10.0
2277,6,2.5,3.0,4,235.00,,229.00,6,97,10.0,9.0,10.0,9.0,9.0
2278,2,1.0,1.0,1,115.00,,40.00,125,98,10.0,10.0,10.0,10.0,10.0
2279,4,1.0,2.0,2,200.00,95.00,85.00,20,99,10.0,10.0,10.0,10.0,9.0
2280,4,1.0,2.0,2,160.00,100.00,40.00,38,96,9.0,10.0,10.0,10.0,10.0
2281,4,1.0,2.0,2,225.00,200.00,100.00,8,95,10.0,10.0,10.0,9.0,9.0
2282,7,1.0,3.0,7,240.00,,,44,93,8.0,9.0,9.0,10.0,9.0
2283,6,2.5,3.0,4,350.00,350.00,175.00,20,94,10.0,10.0,10.0,9.0,9.0
2284,2,1.0,1.0,1,85.00,220.00,20.00,15,93,9.0,10.0,10.0,10.0,9.0
2285,6,1.0,2.0,3,150.00,250.00,105.00,8,88,9.0,8.0,9.0,9.0,9.0
2286,5,1.0,1.0,5,79.00,350.00,75.00,53,95,9.0,10.0,10.0,10.0,9.0
2287,2,1.0,0.0,1,105.00,,35.00,37,98,10.0,10.0,10.0,10.0,10.0
