accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
1,0.5,1.0,1,49.00,350.00,35.00,10,90,7.0,9.0,9.0,10.0,8.0
2,1.0,1.0,1,100.00,,35.00,12,92,8.0,9.0,10.0,10.0,8.0
2,1.0,1.0,1,120.00,200.00,25.00,24,96,10.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,110.00,175.00,20.00,12,92,9.0,9.0,9.0,10.0,9.0
2,1.0,1.0,1,82.00,,39.00,5,92,9.0,9.0,9.0,9.0,9.0
2,1.0,1.0,1,126.00,200.00,40.00,29,98,10.0,10.0,10.0,10.0,10.0
1,0.5,1.0,1,65.00,350.00,35.00,4,80,8.0,10.0,10.0,10.0,9.0
4,1.0,2.0,2,199.00,500.00,100.00,110,97,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,110.00,,,2,90,9.0,10.0,10.0,10.0,10.0
4,,1.0,1,119.00,200.00,88.00,41,94,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,100.00,,25.00,10,94,9.0,9.0,9.0,10.0,9.0
4,1.0,0.0,2,100.00,95.00,30.00,7,86,10.0,10.0,10.0,9.0,8.0
2,1.0,1.0,1,60.00,,,14,92,9.0,10.0,10.0,10.0,10.0
3,1.0,1.0,2,144.00,100.00,,45,98,10.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,110.00,,20.00,15,97,9.0,10.0,10.0,10.0,9.0
3,1.5,1.0,3,119.00,,20.00,33,96,9.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,80.00,,10.00,9,98,10.0,10.0,10.0,10.0,10.0
6,1.0,2.0,3,98.00,,75.00,2,90,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,49.00,150.00,,18,92,9.0,10.0,9.0,10.0,10.0
3,1.0,1.0,1,90.00,,25.00,6,93,9.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,55.00,150.00,,168,95,10.0,10.0,10.0,9.0,9.0
4,1.0,1.0,1,85.00,,,82,94,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,55.00,100.00,25.00,10,96,10.0,10.0,9.0,9.0,10.0
3,1.0,1.0,1,90.00,150.00,,115,95,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,49.00,,30.00,4,95,10.0,10.0,10.0,10.0,10.0
6,1.0,2.0,3,115.00,95.00,75.00,9,98,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,49.00,150.00,,18,91,9.0,10.0,10.0,10.0,9.0
5,1.0,3.0,4,220.00,500.00,125.00,12,98,10.0,10.0,10.0,10.0,10.0
3,1.0,1.0,3,135.00,750.00,75.00,3,93,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,79.00,,,13,94,10.0,10.0,10.0,10.0,10.0
12,3.0,5.0,6,435.00,500.00,200.00,10,88,10.0,10.0,10.0,9.0,9.0
2,1.0,0.0,1,95.00,,129.00,5,84,9.0,8.0,9.0,8.0,8.0
7,1.0,2.0,3,105.00,150.00,25.00,89,95,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,60.00,,15.00,17,98,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,130.00,200.00,65.00,32,98,10.0,10.0,10.0,9.0,10.0
3,1.0,1.0,2,95.00,,,4,90,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,75.00,,,64,81,7.0,9.0,9.0,9.0,8.0
2,1.0,1.0,1,75.00,,15.00,16,98,10.0,10.0,10.0,10.0,10.0
8,1.0,4.0,4,265.00,100.00,90.00,23,98,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,105.00,,,72,99,10.0,10.0,10.0,10.0,10.0
5,1.0,3.0,3,175.00,500.00,25.00,10,88,9.0,9.0,10.0,10.0,9.0
2,1.0,1.0,1,99.00,,30.00,55,97,10.0,10.0,10.0,10.0,9.0
6,1.0,2.0,3,150.00,100.00,45.00,7,97,8.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,45.00,,25.00,13,86,8.0,9.0,9.0,9.0,8.0
2,1.0,1.0,1,47.00,,20.00,38,95,10.0,10.0,10.0,10.0,10.0
4,1.5,1.0,1,150.00,,100.00,11,96,9.0,10.0,9.0,9.0,9.0
2,1.0,1.0,1,69.00,100.00,15.00,6,97,10.0,10.0,10.0,10.0,10.0
3,1.0,2.0,1,89.00,,15.00,86,99,10.0,10.0,10.0,10.0,10.0
3,1.0,0.0,1,106.00,,,19,97,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,100.00,,,11,94,10.0,9.0,10.0,8.0,9.0
2,1.0,1.0,1,60.00,,,23,94,9.0,10.0,10.0,9.0,10.0
3,1.0,1.0,1,70.00,,5.00,4,85,9.0,10.0,10.0,10.0,9.0
1,1.0,1.0,1,50.00,,,20,95,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,45.00,,25.00,29,92,9.0,10.0,10.0,9.0,9.0
3,1.0,1.0,3,119.00,,50.00,9,96,10.0,10.0,10.0,10.0,10.0
3,1.0,0.0,1,65.00,150.00,,106,95,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,50.00,,,7,91,9.0,10.0,9.0,9.0,10.0
4,1.0,2.0,2,129.00,400.00,120.00,6,93,10.0,10.0,10.0,8.0,10.0
2,1.0,1.0,1,60.00,,,9,89,8.0,9.0,10.0,9.0,9.0
2,1.0,1.0,1,51.00,,,106,98,10.0,10.0,10.0,9.0,10.0
4,1.0,2.0,2,150.00,,50.00,12,98,10.0,10.0,10.0,10.0,10.0
4,1.0,2.0,2,125.00,,50.00,23,99,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,119.00,150.00,50.00,37,97,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,87.00,150.00,30.00,26,95,10.0,10.0,10.0,10.0,9.0
8,2.5,4.0,4,250.00,,125.00,12,95,9.0,10.0,10.0,10.0,10.0
8,1.5,3.0,3,159.00,,69.00,6,90,9.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,60.00,,,14,94,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,43.00,,,5,88,10.0,10.0,10.0,9.0,9.0
3,1.0,1.0,1,70.00,450.00,50.00,2,80,10.0,10.0,10.0,10.0,9.0
10,2.5,3.0,4,252.00,300.00,149.00,32,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,71.00,100.00,,175,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,99.00,,,146,96,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,140.00,500.00,100.00,19,98,10.0,10.0,10.0,10.0,10.0
3,1.0,2.0,2,105.00,,50.00,24,92,10.0,10.0,10.0,10.0,10.0
4,1.0,2.0,2,115.00,,60.00,13,92,10.0,10.0,9.0,9.0,9.0
6,1.0,2.0,4,125.00,,15.00,22,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,90.00,500.00,30.00,39,95,10.0,10.0,10.0,10.0,10.0
6,1.0,2.0,4,150.00,125.00,90.00,4,95,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,135.00,800.00,125.00,18,98,10.0,10.0,10.0,10.0,9.0
1,1.0,1.0,1,35.00,,25.00,7,97,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,115.00,250.00,75.00,119,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,86.00,,15.00,13,94,10.0,10.0,10.0,9.0,9.0
3,2.0,2.0,2,150.00,250.00,75.00,5,96,9.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,118.00,,40.00,30,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,58.00,,,85,94,9.0,10.0,10.0,10.0,10.0
7,2.5,3.0,5,375.00,300.00,100.00,18,97,10.0,10.0,10.0,10.0,9.0
3,1.0,2.0,1,89.00,,50.00,24,94,10.0,10.0,10.0,9.0,9.0
2,1.0,0.0,1,80.00,100.00,40.00,8,95,10.0,10.0,10.0,9.0,10.0
4,1.0,1.0,2,115.00,150.00,50.00,82,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,69.00,100.00,10.00,38,96,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,75.00,,15.00,404,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,47.00,,,34,96,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,80.00,,,47,96,10.0,10.0,10.0,9.0,10.0
1,1.0,1.0,1,60.00,,,4,90,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,55.00,,,26,98,10.0,10.0,10.0,9.0,10.0
8,2.0,4.0,4,250.00,500.00,100.00,30,97,10.0,10.0,10.0,9.0,9.0
2,1.0,0.0,1,89.00,100.00,50.00,5,96,9.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,130.00,,50.00,20,99,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,55.00,,,86,88,9.0,9.0,10.0,9.0,9.0
1,1.0,1.0,1,65.00,,,4,95,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,55.00,,10.00,10,96,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,56.00,300.00,20.00,15,85,9.0,10.0,10.0,9.0,9.0
1,1.0,1.0,1,50.00,,20.00,4,95,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,2,93.00,100.00,20.00,19,92,10.0,10.0,10.0,9.0,10.0
3,1.5,1.0,3,62.00,,30.00,42,96,10.0,10.0,10.0,10.0,10.0
1,1.0,1.0,1,72.00,,,1,80,6.0,8.0,6.0,6.0,8.0
2,1.0,1.0,2,53.00,,10.00,24,93,10.0,10.0,10.0,9.0,9.0
4,1.0,1.0,1,80.00,,35.00,41,97,10.0,10.0,10.0,10.0,10.0
1,1.5,1.0,1,40.00,100.00,15.00,1,80,10.0,10.0,10.0,6.0,10.0
4,1.0,2.0,2,93.00,300.00,100.00,11,95,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,82.00,,30.00,35,92,9.0,10.0,9.0,9.0,9.0
6,1.0,3.0,4,209.00,350.00,125.00,7,94,9.0,10.0,10.0,9.0,9.0
4,1.0,1.0,2,110.00,250.00,50.00,12,98,10.0,10.0,10.0,9.0,9.0
6,1.5,3.0,4,149.00,,60.00,103,93,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,84.00,250.00,61.00,1,80,10.0,6.0,8.0,10.0,10.0
3,1.0,2.0,2,139.00,200.00,50.00,23,91,9.0,10.0,10.0,10.0,9.0
1,1.5,1.0,1,33.00,100.00,15.00,18,99,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,1,129.00,,,16,99,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,2,59.00,,,3,87,8.0,9.0,10.0,9.0,9.0
4,1.0,1.0,2,90.00,,30.00,28,90,9.0,10.0,9.0,9.0,9.0
1,1.0,1.0,1,39.00,,,14,87,9.0,9.0,9.0,9.0,9.0
3,1.0,1.0,1,125.00,200.00,35.00,29,97,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,1,65.00,,35.00,29,92,10.0,9.0,10.0,10.0,9.0
2,1.0,1.0,1,75.00,,15.00,5,92,9.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,100.00,,,9,93,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,103.00,,,1,80,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,1,105.00,,,10,98,10.0,10.0,10.0,10.0,9.0
4,2.0,2.0,2,175.00,,35.00,54,96,9.0,10.0,10.0,10.0,10.0
4,1.0,1.0,1,120.00,100.00,,15,96,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,95.00,300.00,45.00,219,97,10.0,10.0,10.0,10.0,10.0
5,2.0,2.0,2,200.00,,30.00,7,94,7.0,10.0,10.0,10.0,10.0
2,1.0,1.0,2,145.00,,25.00,100,98,10.0,10.0,10.0,10.0,9.0
5,2.5,2.0,2,498.00,750.00,200.00,12,98,10.0,10.0,10.0,10.0,10.0
3,1.0,1.0,1,110.00,,,17,94,9.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,119.00,,20.00,23,91,9.0,10.0,10.0,9.0,9.0
4,1.0,2.0,2,217.00,,35.00,156,97,9.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,95.00,300.00,45.00,135,96,10.0,10.0,10.0,10.0,10.0
5,1.0,2.0,2,165.00,200.00,75.00,27,99,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,120.00,100.00,140.00,13,88,9.0,9.0,9.0,9.0,9.0
2,1.0,0.0,1,103.00,,,52,81,7.0,10.0,9.0,10.0,8.0
2,1.0,1.0,1,200.00,150.00,15.00,7,91,10.0,10.0,10.0,10.0,9.0
3,1.0,1.0,2,200.00,1000.00,50.00,14,96,10.0,10.0,10.0,10.0,10.0
3,1.5,1.0,1,125.00,400.00,50.00,51,91,10.0,9.0,10.0,9.0,9.0
4,1.0,1.0,2,95.00,200.00,45.00,180,96,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,80.00,95.00,,15,90,9.0,9.0,10.0,10.0,10.0
2,1.0,1.0,1,130.00,,50.00,6,93,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,130.00,300.00,15.00,62,91,10.0,9.0,9.0,9.0,9.0
2,1.0,1.0,1,72.00,,,40,89,9.0,10.0,10.0,9.0,9.0
6,3.0,3.0,3,275.00,300.00,120.00,7,97,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,80.00,,,9,93,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,95.00,,15.00,10,98,10.0,10.0,10.0,10.0,10.0
4,1.0,2.0,2,189.00,,25.00,13,91,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,72.00,,25.00,30,97,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,175.00,,,8,93,9.0,10.0,10.0,10.0,10.0
2,1.0,2.0,2,200.00,100.00,10.00,27,85,8.0,9.0,9.0,9.0,8.0
2,1.0,1.0,1,99.00,,,6,93,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,99.00,,35.00,90,97,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,225.00,100.00,25.00,120,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,100.00,,,21,98,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,3,195.00,,25.00,164,98,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,85.00,,5.00,22,90,9.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,119.00,,,10,96,9.0,10.0,10.0,10.0,9.0
4,1.0,1.0,2,125.00,,,13,94,9.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,75.00,,15.00,16,95,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,145.00,,,9,93,8.0,9.0,10.0,10.0,10.0
3,1.0,0.0,2,90.00,500.00,50.00,37,97,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,76.00,,6.00,28,98,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,93.00,,15.00,15,95,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,89.00,99.00,,14,97,10.0,10.0,10.0,10.0,10.0
1,1.0,1.0,1,65.00,,35.00,20,88,8.0,10.0,9.0,9.0,9.0
4,1.0,1.0,2,100.00,,,10,92,10.0,10.0,10.0,9.0,10.0
5,1.5,2.0,3,98.00,,50.00,24,95,9.0,10.0,10.0,9.0,9.0
6,1.0,3.0,4,250.00,,,13,88,10.0,9.0,10.0,9.0,9.0
1,1.0,1.0,1,65.00,,25.00,14,95,9.0,10.0,10.0,9.0,10.0
4,1.0,1.0,2,75.00,,,23,97,10.0,10.0,10.0,10.0,10.0
1,1.0,1.0,1,60.00,95.00,35.00,37,94,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,48.00,,,93,93,9.0,10.0,9.0,9.0,9.0
2,1.0,1.0,1,48.00,,,18,93,10.0,10.0,10.0,9.0,9.0
1,1.0,1.0,1,60.00,95.00,,26,92,9.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,85.00,,,11,95,10.0,10.0,10.0,9.0,10.0
2,1.0,0.0,1,75.00,150.00,35.00,29,96,10.0,10.0,10.0,10.0,10.0
5,1.0,2.0,2,180.00,250.00,89.00,4,90,8.0,10.0,10.0,10.0,10.0
4,1.0,2.0,2,275.00,150.00,100.00,2,90,8.0,10.0,8.0,9.0,7.0
2,0.5,1.0,1,150.00,,,46,98,10.0,10.0,10.0,10.0,9.0
3,1.0,1.0,2,75.00,200.00,35.00,22,97,10.0,10.0,9.0,10.0,9.0
5,1.0,3.0,3,110.00,450.00,160.00,3,87,9.0,9.0,9.0,7.0,9.0
1,1.0,1.0,1,80.00,,,1,80,8.0,8.0,8.0,8.0,8.0
2,1.0,1.0,1,89.00,,35.00,80,95,10.0,10.0,10.0,9.0,10.0
1,1.0,1.0,1,45.00,,,18,91,8.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,39.00,,10.00,27,89,8.0,10.0,9.0,8.0,9.0
5,1.0,1.0,1,60.00,500.00,40.00,21,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,65.00,,,37,91,8.0,10.0,10.0,9.0,9.0
4,1.5,1.0,1,64.00,95.00,30.00,13,86,9.0,9.0,9.0,9.0,9.0
8,3.0,3.0,4,190.00,800.00,250.00,6,84,8.0,8.0,10.0,9.0,8.0
2,1.0,1.0,1,77.00,,,13,95,9.0,10.0,10.0,10.0,10.0
2,1.0,1.0,2,75.00,,,12,95,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,75.00,,,19,95,10.0,10.0,10.0,10.0,10.0
2,1.5,1.0,1,55.00,,,277,97,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,70.00,,,102,95,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,85.00,,,18,92,9.0,10.0,10.0,10.0,9.0
5,2.5,2.0,2,200.00,500.00,150.00,27,93,10.0,10.0,10.0,9.0,9.0
5,2.0,3.0,3,150.00,250.00,125.00,2,90,9.0,10.0,10.0,10.0,10.0
6,2.0,3.0,4,475.00,1000.00,175.00,19,97,10.0,10.0,10.0,10.0,9.0
5,3.0,3.0,3,375.00,,125.00,21,93,9.0,9.0,9.0,9.0,9.0
2,1.0,1.0,1,75.00,250.00,35.00,7,88,9.0,9.0,10.0,7.0,9.0
4,1.0,2.0,2,119.00,250.00,30.00,23,99,10.0,10.0,10.0,9.0,10.0
4,1.5,2.0,2,125.00,200.00,,16,98,10.0,10.0,10.0,10.0,10.0
8,2.0,3.0,5,200.00,500.00,20.00,3,93,9.0,9.0,9.0,9.0,8.0
6,1.0,2.0,3,108.00,300.00,76.00,12,92,10.0,10.0,9.0,9.0,9.0
4,1.0,1.0,1,125.00,100.00,25.00,71,99,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,70.00,,,3,87,8.0,10.0,9.0,9.0,7.0
4,1.0,1.0,1,70.00,,,12,85,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,100.00,,,159,97,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,80.00,300.00,10.00,2,80,10.0,10.0,10.0,9.0,10.0
6,1.0,2.0,2,139.00,,170.00,3,93,10.0,10.0,10.0,9.0,9.0
8,1.0,2.0,1,150.00,,170.00,1,80,10.0,8.0,8.0,6.0,8.0
6,1.5,2.0,2,125.00,125.00,85.00,5,84,10.0,9.0,10.0,9.0,9.0
2,1.0,1.0,1,150.00,,10.00,4,90,10.0,10.0,10.0,9.0,9.0
4,1.0,1.0,1,95.00,250.00,50.00,28,96,10.0,10.0,10.0,9.0,10.0
4,1.0,3.0,4,100.00,,25.00,3,87,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,96.00,,20.00,60,97,10.0,10.0,10.0,10.0,10.0
4,1.0,2.0,2,85.00,95.00,60.00,30,98,10.0,10.0,10.0,10.0,10.0
6,1.0,3.0,3,189.00,,85.00,25,90,9.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,55.00,,,14,94,9.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,65.00,,,17,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,95.00,100.00,35.00,54,99,10.0,10.0,10.0,10.0,10.0
4,1.0,2.0,2,100.00,,40.00,33,88,9.0,10.0,9.0,10.0,9.0
4,1.0,1.0,2,135.00,,,45,96,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,2,97.00,250.00,75.00,81,94,10.0,10.0,9.0,10.0,10.0
2,1.0,1.0,1,78.00,,15.00,5,84,9.0,10.0,10.0,9.0,8.0
6,1.0,2.0,2,95.00,100.00,40.00,6,93,9.0,10.0,10.0,9.0,9.0
4,1.0,3.0,2,325.00,,25.00,10,94,9.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,120.00,,,63,95,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,150.00,,45.00,21,94,10.0,10.0,10.0,10.0,9.0
3,2.0,1.0,2,50.00,,10.00,23,97,10.0,10.0,10.0,10.0,10.0
5,2.5,2.0,3,250.00,300.00,100.00,7,94,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,87.00,,,7,94,10.0,10.0,10.0,10.0,9.0
2,1.5,1.0,1,70.00,200.00,50.00,13,97,10.0,10.0,10.0,10.0,10.0
6,1.5,3.0,3,165.00,,50.00,4,95,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,1,120.00,150.00,80.00,103,96,10.0,10.0,10.0,10.0,10.0
8,2.0,3.0,5,239.00,,264.00,1,80,10.0,8.0,10.0,8.0,6.0
4,1.0,2.0,2,200.00,400.00,125.00,14,99,10.0,10.0,10.0,10.0,10.0
5,1.0,3.0,3,78.00,150.00,97.00,64,89,9.0,10.0,9.0,9.0,9.0
2,1.0,1.0,1,50.00,,10.00,43,95,10.0,10.0,10.0,10.0,10.0
5,1.0,1.0,2,90.00,,40.00,17,98,10.0,10.0,10.0,10.0,10.0
4,1.0,2.0,2,151.00,150.00,40.00,14,98,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,75.00,100.00,25.00,44,97,10.0,10.0,10.0,10.0,10.0
4,1.0,2.0,2,189.00,,100.00,7,94,10.0,10.0,10.0,10.0,9.0
2,1.0,0.0,1,85.00,250.00,60.00,6,97,10.0,10.0,10.0,9.0,9.0
5,2.0,3.0,3,112.00,200.00,100.00,5,96,10.0,10.0,10.0,10.0,10.0
6,1.0,2.0,5,100.00,300.00,75.00,17,94,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,1,150.00,125.00,,6,84,8.0,9.0,10.0,10.0,9.0
3,1.0,1.0,1,55.00,100.00,20.00,22,97,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,80.00,,,16,99,10.0,10.0,10.0,10.0,10.0
6,1.0,1.0,3,95.00,,60.00,42,97,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,50.00,,10.00,21,95,10.0,10.0,10.0,10.0,10.0
6,1.0,3.0,3,190.00,500.00,125.00,11,95,10.0,10.0,10.0,9.0,9.0
4,1.0,2.0,2,145.00,300.00,60.00,20,94,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,90.00,,,15,97,10.0,10.0,10.0,10.0,10.0
8,3.5,4.0,3,349.00,500.00,175.00,1,80,10.0,10.0,8.0,10.0,8.0
2,1.0,1.0,1,95.00,150.00,50.00,86,98,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,85.00,150.00,40.00,80,94,10.0,10.0,10.0,10.0,9.0
4,1.0,1.0,1,100.00,100.00,25.00,94,96,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,67.00,,,106,99,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,75.00,150.00,,36,95,9.0,10.0,9.0,10.0,9.0
2,1.0,0.0,1,69.00,200.00,75.00,38,91,10.0,10.0,10.0,9.0,9.0
3,1.0,1.0,1,96.00,,10.00,101,96,10.0,10.0,10.0,10.0,9.0
2,1.5,1.0,1,60.00,,,8,94,10.0,10.0,10.0,9.0,9.0
2,1.0,0.0,1,95.00,,20.00,41,93,10.0,10.0,10.0,10.0,9.0
3,1.0,1.0,1,100.00,,50.00,30,91,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,55.00,,10.00,60,97,10.0,10.0,10.0,10.0,10.0
4,1.0,2.0,2,130.00,,50.00,33,96,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,125.00,500.00,75.00,22,99,10.0,10.0,10.0,10.0,10.0
12,3.5,5.0,7,400.00,500.00,250.00,2,90,7.0,9.0,9.0,9.0,9.0
4,1.0,1.0,1,165.00,200.00,75.00,6,97,10.0,10.0,9.0,10.0,9.0
2,1.0,1.0,1,85.00,150.00,25.00,11,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,62.00,200.00,40.00,11,91,10.0,10.0,10.0,10.0,9.0
2,1.0,0.0,2,100.00,,,66,95,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,60.00,,,33,97,10.0,10.0,10.0,10.0,10.0
4,1.0,2.0,4,185.00,100.00,100.00,15,99,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,99.00,,30.00,12,98,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,125.00,200.00,,9,98,10.0,10.0,10.0,10.0,10.0
4,2.0,2.0,2,100.00,,50.00,2,90,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,55.00,200.00,20.00,14,94,10.0,10.0,10.0,10.0,9.0
2,1.0,1.0,1,75.00,,,79,96,9.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,95.00,150.00,,18,90,10.0,10.0,10.0,9.0,9.0
2,1.0,0.0,1,150.00,95.00,30.00,11,98,9.0,9.0,9.0,10.0,9.0
2,1.0,1.0,1,110.00,150.00,35.00,12,93,10.0,10.0,10.0,10.0,10.0
4,1.0,1.0,2,228.00,500.00,95.00,11,96,9.0,10.0,10.0,9.0,9.0
6,3.5,3.0,3,950.00,250.00,,5,96,10.0,10.0,10.0,10.0,10.0
6,1.5,3.0,3,250.00,300.00,50.00,35,98,9.0,10.0,10.0,10.0,9.0
4,1.0,1.0,1,150.00,100.00,40.00,50,98,10.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,125.00,100.00,40.00,17,96,10.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,72.00,100.00,10.00,34,96,10.0,10.0,10.0,9.0,9.0
4,1.0,2.0,2,99.00,,25.00,34,94,10.0,10.0,10.0,9.0,10.0
4,1.0,2.0,2,78.00,500.00,25.00,20,91,10.0,10.0,10.0,9.0,9.0
5,1.0,3.0,3,250.00,200.00,50.00,13,98,9.0,10.0,10.0,9.0,10.0
2,1.0,1.0,1,39.00,,10.00,42,99,10.0,10.0,10.0,10.0,10.0
6,1.0,3.0,3,95.00,1500.00,,3,93,10.0,10.0,10.0,9.0,10.0
4,1.0,2.0,3,102.00,1500.00,199.00,2,80,10.0,10.0,10.0,8.0,9.0
2,1.0,1.0,1,60.00,,,70,96,10.0,10.0,10.0,9.0,10.0
4,1.5,1.0,3,49.00,250.00,25.00,13,97,10.0,10.0,10.0,9.0,9.0
2,1.0,1.0,1,60.00,,,109,94,9.0,10.0,10.0,10.0,10.0
2,1.0,1.0,1,79.00,,20.00,23,97,10.0,10.0,10.0,10.0,10.0
2,1.0,0.0,1,76.00,200.00,50.00,106,96,9.0,10.0,10.0,10.0,10.0
