id,accommodates,bathrooms,bedrooms,beds,price,security_deposit,cleaning_fee,number_of_reviews,review_scores_rating,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value
7802149,2,1.0,1.0,1.0,84.00,250.00,61.00,1,80.0,10.0,6.0,8.0,10.0,10.0
3561108,3,1.0,2.0,2.0,139.00,200.00,50.00,23,91.0,9.0,10.0,10.0,10.0,9.0
5310503,1,1.5,1.0,1.0,33.00,100.00,15.00,18,99.0,10.0,10.0,10.0,10.0,10.0
4820795,4,1.0,1.0,1.0,129.00,,,16,99.0,10.0,10.0,10.0,10.0,9.0
4664312,2,1.0,1.0,2.0,59.00,,,3,87.0,8.0,9.0,10.0,9.0,9.0
2804399,4,1.0,1.0,2.0,90.00,,30.00,28,90.0,9.0,10.0,9.0,9.0,9.0
9733835,2,1.0,1.0,1.0,150.00,350.00,50.00,0,,,,,,
9888395,6,1.5,3.0,4.0,94.00,200.00,30.00,0,,,,,,
7201336,1,1.0,1.0,1.0,39.00,,,14,87.0,9.0,9.0,9.0,9.0,9.0
4180905,3,1.0,1.0,1.0,125.00,200.00,35.00,29,97.0,10.0,10.0,10.0,10.0,10.0
6603061,4,1.0,1.0,1.0,65.00,,35.00,29,92.0,10.0,9.0,10.0,10.0,9.0
8606766,2,1.0,1.0,1.0,110.00,150.00,45.00,0,,,,,,
5163047,2,1.0,1.0,1.0,75.00,,15.00,5,92.0,9.0,10.0,10.0,10.0,10.0
8578023,2,1.0,1.0,1.0,100.00,,,9,93.0,10.0,10.0,10.0,10.0,10.0
9939038,4,1.0,1.0,2.0,99.00,150.00,50.00,0,,,,,,
9061048,2,1.0,0.0,1.0,103.00,,,1,80.0,10.0,10.0,10.0,10.0,10.0
7603457,4,1.0,1.0,1.0,105.00,,,10,98.0,10.0,10.0,10.0,10.0,9.0
5639238,2,1.0,1.0,1.0,110.00,,,2,40.0,3.0,9.0,9.0,10.0,5.0
